,timestamp,name,value,meta.description,meta.host,meta.job,meta.missing,meta.node,meta.plugin,meta.sensor,meta.task,meta.units,meta.vsn,meta.zone,meta.applicationId,meta.applicationName,meta.devAddr,meta.devEui,meta.deviceName,meta.deviceProfileId,meta.deviceProfileName,meta.serial_number_tag,meta.tenantId,meta.tenantName,meta.channel,meta.image_frac,meta.input,meta.nsegments_asked,meta.nsegments_found,meta.quality,meta.seg_id,meta.seg_rank,meta.seg_size,meta.name,meta.camera,meta.gatewayId,meta.type,meta.cpu,meta.mode,meta.device,meta.fstype,meta.mountpoint,meta.chip,meta.server,meta.severity,meta.filename,meta.loop_num,meta.position
18577,2024-08-07 16:06:38.434863729+00:00,sys.freq.cpu_min,600000000,,0000d83add18ca94.ws-rpi,,,000048b02dd3c543,,,,,W096,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,
20309,2024-08-07 16:05:22.681580833+00:00,sys.fs.avail,242632884224,,000048b02d15bc7d.ws-nxcore,,,000048b02d15bc7d,,,,,W028,,,,,,,,,,,,,,,,,,,,,,,,,,,/dev/nvme0n1p3,ext4,/media/root-rw,,,,,,
4789,2024-08-07 16:05:43.221865471+00:00,sys.cooling,0,,000048b02d3ae319.ws-nxcore,,,000048b02d3ae319,,,,,W080,,,,,,,,,,,,,,,,,,,,,4,,,emergency-balanced,,,,,,,,,,,
32957,2024-08-07 16:06:33.111420795+00:00,sys.net.tx_bytes,0,,00002cea7fa137cc.sb-core,,,00002cea7fa137cc,,,,,V047,,,,,,,,,,,,,,,,,,,,,,,,,,,flannel.1,,,,,,,,
4825,2024-08-07 16:05:59.257396567+00:00,sys.cooling,3,,000048b02d3ae33b.ws-nxcore,,,000048b02d3ae33b,,,,,W07A,,,,,,,,,,,,,,,,,,,,,0,,,tegra-eqos,,,,,,,,,,,
35132,2024-08-07 16:04:50.486862848+00:00,sys.net.tx_packets,0,,000048b02dd3c644.ws-nxcore,,,000048b02dd3c644,,,,,W0AE,,,,,,,,,,,,,,,,,,,,,,,,,,,wan0,,,,,,,,
7597,2024-08-07 16:05:37.671040995+00:00,sys.cpu_seconds,0,,0000d83add0dbd2e.ws-rpi,,,000048b02dd3c5b3,,,,,W0A7,,,,,,,,,,,,,,,,,,,,,,,,,0,steal,,,,,,,,,
2626,2024-08-07 15:12:44.368039974+00:00,cmv.median.mag.pxpm,19.834592819213867,,0000e45f0198f3d7.ws-rpi,cloud-motion-v1-368,,000048b02d3ae27a,registry.sagecontinuum.org/bhupendraraut/cloud-motion:1.23.07.12,,cloud-motion-v1,,W020,shield,,,,,,,,,,,0,0.9,top_camera,100,85,2,73,18,28371,,,,,,,,,,,,,,,
15316,2024-08-07 16:05:50.848716643+00:00,sys.cpu_seconds,13249.52,,000048b02dd3c6cf.ws-nxcore,,,000048b02dd3c6cf,,,,,W0B5,,,,,,,,,,,,,,,,,,,,,,,,,5,softirq,,,,,,,,,
1838,2024-08-07 15:41:34.561487181+00:00,cmv.median.dir.degn,152.80950927734375,,0000e45f0198f3d7.ws-rpi,cloud-motion-v1-368,,000048b02d3ae27a,registry.sagecontinuum.org/bhupendraraut/cloud-motion:1.23.07.12,,cloud-motion-v1,,W020,shield,,,,,,,,,,,0,0.9,top_camera,100,84,2,48,13,34918,,,,,,,,,,,,,,,
21189,2024-08-07 16:04:44.463956206+00:00,sys.fs.size,1663541628928,,000048b02dd3c427.ws-nxcore,,,000048b02dd3c427,,,,,W097,,,,,,,,,,,,,,,,,,,,,,,,,,,/dev/nvme0n1p4,ext4,/media/plugin-data,,,,,,
31694,2024-08-07 16:05:35.625306764+00:00,sys.net.rx_packets,78140961,,0000e45f012e3796.ws-rpi,,,000048b02d3ae31c,,,,,W065,,,,,,,,,,,,,,,,,,,,,,,,,,,flannel.1,,,,,,,,
36994,2024-08-07 16:05:41.841374720+00:00,sys.rssh_up,0,,000048b02dd3c637.ws-nxcore,,,000048b02dd3c637,,,,,W0BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beehive,,,,
12800,2024-08-07 16:06:12.828606873+00:00,sys.cpu_seconds,2160847.02,,000048b02d15bc8c.ws-nxcore,,,000048b02d15bc8c,,,,,W039,,,,,,,,,,,,,,,,,,,,,,,,,3,idle,,,,,,,,,
31,2024-08-07 16:06:35.527665999+00:00,aqt.gas.ozone,0.024,Ozone Gas Concentration,000048b02d3ae277.ws-nxcore,,-9999.9,000048b02d3ae277,registry.sagecontinuum.org/jrobrien/waggle-aqt:0.23.5.04,vaisala-aqt530,waggle-aqt,ppm,W08D,core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23764,2024-08-07 16:05:07.228063156+00:00,sys.mem.active.anon,962879488,,0000e45f012e4024.ws-rpi,,,000048b02d15bc68,,,,,W087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,2024-08-07 15:12:44.368039974+00:00,cmv.mean.mag.pxpm,14.34882640838623,,0000e45f0198f3d7.ws-rpi,cloud-motion-v1-368,,000048b02d3ae27a,registry.sagecontinuum.org/bhupendraraut/cloud-motion:1.23.07.12,,cloud-motion-v1,,W020,shield,,,,,,,,,,,0,0.9,top_camera,100,85,2,28,3,59521,,,,,,,,,,,,,,,
13641,2024-08-07 16:06:41.833090396+00:00,sys.cpu_seconds,11273.72,,0000dca632de138d.ws-rpi,,,000048b02d3ae30a,,,,,W06A,,,,,,,,,,,,,,,,,,,,,,,,,3,iowait,,,,,,,,,
23179,2024-08-07 16:06:23.386755163+00:00,sys.load15,0.21,,000048b02dd3c679.ws-nxagent,,,000048b02dd3c5e0,,,,,W0B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32984,2024-08-07 16:05:26.885432202+00:00,sys.net.tx_bytes,2414848757,,000048b02d3ae2f4.ws-nxcore,,,000048b02d3ae2f4,,,,,W084,,,,,,,,,,,,,,,,,,,,,,,,,,,flannel.1,,,,,,,,
24688,2024-08-07 16:05:52.396093650+00:00,sys.mem.cached,1932898304,,000048b02d15bdcd.ws-nxcore,,,000048b02d15bdcd,,,,,W029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37270,2024-08-07 15:33:46.325906432+00:00,sys.sanity_status.core_nvme_emmc,1,,00002cea7fa08a4b.sb-core,,,00002cea7fa08a4b,,,,,V043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fatal,,,
25840,2024-08-07 16:05:32.691416015+00:00,sys.mem.free,3546468352,,0000dca632e9bc92.ws-rpi,,,000048b02d35a9ed,,,,,W05D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13695,2024-08-07 16:06:17.764777617+00:00,sys.cpu_seconds,18734.39,,0000dca632ed2f3a.ws-rpi,,,000048b02d3af4a3,,,,,W083,,,,,,,,,,,,,,,,,,,,,,,,,3,user,,,,,,,,,
170,2024-08-07 15:15:44.634891393+00:00,cmv.mean.dir.degn,89.6568832397461,,0000dca632ed7115.ws-rpi,cloud-motion-v1-368,,000048b02d15bc65,registry.sagecontinuum.org/bhupendraraut/cloud-motion:1.23.07.12,,cloud-motion-v1,,W088,shield,,,,,,,,,,,0,0.9,top_camera,100,96,2,67,2,18416,,,,,,,,,,,,,,,
39059,2024-08-07 15:41:54.971892480+00:00,sys.sanity_status.rpi_conn,0,,000048b02d3ae31a.ws-nxcore,,,000048b02d3ae31a,,,,,W094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fatal,,,
22169,2024-08-07 16:06:18.022749066+00:00,sys.hwmon,36,,00002cea7f5e6450.sb-core,,,00002cea7f5e6450,,temp7,,,V051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,platform_coretemp_0,,,,,
35228,2024-08-07 16:05:55.879994494+00:00,sys.net.tx_packets,0,,000048b02dd3c810.ws-nxcore,,,000048b02dd3c810,,,,,W0B7,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan0,,,,,,,,
15501,2024-08-07 16:05:51.038997057+00:00,sys.cpu_seconds,0,,00002cea7f5ce07f.sb-core,,,00002cea7f5ce07f,,,,,V055,,,,,,,,,,,,,,,,,,,,,,,,,6,steal,,,,,,,,,
36733,2024-08-07 16:05:24.762959669+00:00,sys.power,1200,,000048b02d35a97c.ws-nxcore,,,000048b02d35a97c,,,,,W08C,,,,,,,,,,,,,,,,,,,,,vdd_soc,,,,,,,,,,,,,,
17656,2024-08-07 16:05:56.079389505+00:00,sys.freq.cpu_max,1420800000,,000048b02d3ae2e2.ws-nxcore,,,000048b02d3ae2e2,,,,,W041,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
38001,2024-08-07 15:25:05.479731968+00:00,sys.sanity_status.k3s_docker_overlay,0,,00002cea7fa09734.sb-core,,,00002cea7fa09734,,,,,V056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,warning,,,
15784,2024-08-07 16:05:17.352474005+00:00,sys.cpu_seconds,3121605.39,,00002cea7f5e28cb.sb-core,,,00002cea7f5e28cb,,,,,V044,,,,,,,,,,,,,,,,,,,,,,,,,7,idle,,,,,,,,,
11718,2024-08-07 16:04:44.463956206+00:00,sys.cpu_seconds,50723.52,,000048b02dd3c427.ws-nxcore,,,000048b02dd3c427,,,,,W097,,,,,,,,,,,,,,,,,,,,,,,,,2,system,,,,,,,,,
43297,2024-08-07 16:03:14.229013783+00:00,upload,https://storage.sagecontinuum.org/api/v1/data/mobotix-scan-380/sage-mobotix-scan-0.23.11.02/000048b02d3ae31e/1723046594229013783-right_336x252_14bit.thermal_position3.raw,,000048b02d3ae31e.ws-nxcore,mobotix-scan-380,,000048b02d3ae31e,registry.sagecontinuum.org/bhupendraraut/mobotix-scan:0.23.11.02,,mobotix-scan,,W071,core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right_336x252_14bit.thermal_position3.raw,1,3
13478,2024-08-07 16:06:26.230288883+00:00,sys.cpu_seconds,75786.87,,0000d83add0dbd5e.ws-rpi,,,000048b02dd3c296,,,,,W09F,,,,,,,,,,,,,,,,,,,,,,,,,3,system,,,,,,,,,
6741,2024-08-07 16:06:35.975573106+00:00,sys.cpu_seconds,0,,00002cea7f9f71ed.sb-core,,,00002cea7f9f71ed,,,,,V052,,,,,,,,,,,,,,,,,,,,,,,,,0,steal,,,,,,,,,
23889,2024-08-07 16:05:28.266182018+00:00,sys.mem.active.file,5709582336,,00004cd98fc4d2a8.sb-core,,,00004cd98fc4d2a8,,,,,V001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23385,2024-08-07 16:06:38.434863729+00:00,sys.load5,1.21,,0000d83add18ca94.ws-rpi,,,000048b02dd3c543,,,,,W096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17760,2024-08-07 16:06:28.934889635+00:00,sys.freq.cpu_max,1500000000,,0000e45f014505fa.ws-rpi,,,000048b02dd3c644,,,,,W0AE,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
18393,2024-08-07 16:05:52.123785756+00:00,sys.freq.cpu_min,1190400000,,000048b02dd3c25d.ws-nxagent,,,000048b02dd3c722,,,,,W0B9,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
35463,2024-08-07 16:06:44.363489095+00:00,sys.net.up,1,,0000e45f01c27655.ws-rpi,,,000048b02d35a9ed,,,,,W05D,,,,,,,,,,,,,,,,,,,,,,,,,,,cni0,,,,,,,,
9037,2024-08-07 16:05:02.883209887+00:00,sys.cpu_seconds,0,,0000d83add0dbd8e.ws-rpi,,,000048b02dd3c427,,,,,W097,,,,,,,,,,,,,,,,,,,,,,,,,1,steal,,,,,,,,,
15861,2024-08-07 16:06:37.572076599+00:00,sys.cpu_seconds,0,,00002cea7fa09734.sb-core,,,00002cea7fa09734,,,,,V056,,,,,,,,,,,,,,,,,,,,,,,,,7,steal,,,,,,,,,
35888,2024-08-07 16:06:07.296390457+00:00,sys.net.up,0,,0000e45f014cbad9.ws-rpi,,,000048b02d3ae2e2,,,,,W041,,,,,,,,,,,,,,,,,,,,,,,,,,,flannel.1,,,,,,,,
30777,2024-08-07 16:05:55.879994494+00:00,sys.net.rx_bytes,0,,000048b02dd3c810.ws-nxcore,,,000048b02dd3c810,,,,,W0B7,,,,,,,,,,,,,,,,,,,,,,,,,,,rndis0,,,,,,,,
25175,2024-08-07 16:04:54.938187085+00:00,sys.mem.commit_limit,33050562560,,00002cea7f56af6a.sb-core,,,00002cea7f56af6a,,,,,V027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6094,2024-08-07 16:05:59.257396567+00:00,sys.cooling_max,40,,000048b02d3ae33b.ws-nxcore,,,000048b02d3ae33b,,,,,W07A,,,,,,,,,,,,,,,,,,,,,5,,,aux-balanced,,,,,,,,,,,
17717,2024-08-07 16:06:26.230288883+00:00,sys.freq.cpu_max,1500000000,,0000d83add0dbd5e.ws-rpi,,,000048b02dd3c296,,,,,W09F,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,
35253,2024-08-07 16:05:26.495909785+00:00,sys.net.tx_packets,0,,0000dca632a307bf.ws-rpi,,,000048b02d15bc7d,,,,,W028,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan0,,,,,,,,
28503,2024-08-07 16:05:00.057662288+00:00,sys.mem.total,8148496384,,000048b02d05a1c2.ws-nxcore,,,000048b02d05a1c2,,,,,W02C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18200,2024-08-07 16:06:07.029660899+00:00,sys.freq.cpu_min,600000000,,0000e45f014524c6.ws-rpi,,,000048b02d3af476,,,,,W051,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,
24753,2024-08-07 16:05:55.879994494+00:00,sys.mem.cached,2673238016,,000048b02dd3c810.ws-nxcore,,,000048b02dd3c810,,,,,W0B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2853,2024-08-07 15:56:03.279366427+00:00,cmv.motion.detected,0,,0000e45f01384120.ws-rpi,cloud-motion-v1-368,,000048b02d35a87e,registry.sagecontinuum.org/bhupendraraut/cloud-motion:1.23.07.12,,cloud-motion-v1,,W08E,enclosure,,,,,,,,,,,0,0.9,top_camera,100,98,2,0,,0,,,,,,,,,,,,,,,
6816,2024-08-07 16:06:37.994831107+00:00,sys.cpu_seconds,2952755.41,,00002cea7fa0b5ec.sb-core,,,00002cea7fa0b5ec,,,,,V034,,,,,,,,,,,,,,,,,,,,,,,,,0,idle,,,,,,,,,
13842,2024-08-07 16:05:26.542605419+00:00,sys.cpu_seconds,0,,0000e45f01451fc4.ws-rpi,,,000048b02dd3c636,,,,,W0B4,,,,,,,,,,,,,,,,,,,,,,,,,3,irq,,,,,,,,,
26642,2024-08-07 16:05:51.491562919+00:00,sys.mem.mapped,603328512,,000048b02dd3c543.ws-nxcore,,,000048b02dd3c543,,,,,W096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19040,2024-08-07 16:05:38.700105615+00:00,sys.freq.cpu_perc,5,,0000e45f012e3796.ws-rpi,,,000048b02d3ae31c,,,,,W065,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
41120,2024-08-07 16:05:47.916107236+00:00,sys.scheduler.status.plugin.completed,"{""goal_id"":""0f93ff56-cd05-427d-40d6-3dbbbe251fff"",""k3s_pod_instance"":""avian-diversity-monitoring-SB18fc"",""k3s_pod_name"":""avian-diversity-monitoring-2198"",""k3s_pod_node_name"":""0000dca632a3058b.ws-rpi"",""k3s_pod_status"":""Succeeded"",""k3s_pod_uid"":""42a7bdf0-85f1-4a4e-a755-aa562ac35111"",""plugin_args"":""--num_rec 1 --silence_int 1 --sound_int 20"",""plugin_image"":""registry.sagecontinuum.org/dariodematties/avian-diversity-monitoring:0.2.5"",""plugin_name"":""avian-diversity-monitoring"",""plugin_selector"":""null"",""plugin_task"":""avian-diversity-monitoring-2198"",""pluginruntime_pod_instance"":""avian-diversity-monitoring-SB18fc""}",,,,,000048b02d15bc7c,,,,,W023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13718,2024-08-07 16:05:52.508078212+00:00,sys.cpu_seconds,98129.98,,0000dca632ed7115.ws-rpi,,,000048b02d15bc65,,,,,W088,,,,,,,,,,,,,,,,,,,,,,,,,3,system,,,,,,,,,
35671,2024-08-07 16:05:54.000218909+00:00,sys.net.up,1,,0000d83add18c941.ws-rpi,,,000048b02dd3c5bd,,,,,W0B8,,,,,,,,,,,,,,,,,,,,,,,,,,,eth0,,,,,,,,
33352,2024-08-07 16:05:52.857525967+00:00,sys.net.tx_bytes,4901637314,,000048b02d3b12f9.ws-nxagent,,,000048b02d15bda5,,,,,W022,,,,,,,,,,,,,,,,,,,,,,,,,,,lo,,,,,,,,
38723,2024-08-07 16:06:29.832595968+00:00,sys.sanity_status.psu_status,2,,00002cea7fa0b5ec.sb-core,,,00002cea7fa0b5ec,,,,,V034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fatal,,,
40969,2024-08-07 15:22:59.551795200+00:00,sys.sanity_status.wes_upload_agent,0,,000048b02d3af460.ws-nxcore,,,000048b02d3af460,,,,,W06E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fatal,,,
14525,2024-08-07 16:05:15.758044046+00:00,sys.cpu_seconds,0,,000048b02dd3c641.ws-nxcore,,,000048b02dd3c641,,,,,W09D,,,,,,,,,,,,,,,,,,,,,,,,,4,steal,,,,,,,,,
30338,2024-08-07 16:05:43.730769254+00:00,sys.net.rx_bytes,0,,000048b02d35a9b2.ws-nxcore,,,000048b02d35a9b2,,,,,W058,,,,,,,,,,,,,,,,,,,,,,,,,,,l4tbr0,,,,,,,,
3011,2024-08-07 16:00:20.153017088+00:00,env.irradiance.solar,0.0005080381598618521,,000048b02dd3c53c.ws-nxagent,,,000048b02dd3c427,registry.sagecontinuum.org/seonghapark/solar-irradiance:0.1.0,,solar-irradiance,,W097,agent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26973,2024-08-07 16:06:31.079702679+00:00,sys.mem.nfs_unstable,0,,000048b02d3af41e.ws-nxcore,,,000048b02d3af41e,,,,,W07B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751,2024-08-07 15:39:13.559126503+00:00,cmv.median.dir.degn,164.6012725830078,,0000e45f0198f3d7.ws-rpi,cloud-motion-v1-368,,000048b02d3ae27a,registry.sagecontinuum.org/bhupendraraut/cloud-motion:1.23.07.12,,cloud-motion-v1,,W020,shield,,,,,,,,,,,0,0.9,top_camera,100,83,2,45,1,56976,,,,,,,,,,,,,,,
32009,2024-08-07 16:06:07.278140245+00:00,sys.net.rx_packets,6943372,,0000d83add0dbd40.ws-rpi,,,000048b02dd3c641,,,,,W09D,,,,,,,,,,,,,,,,,,,,,,,,,,,lo,,,,,,,,
41789,2024-08-07 16:06:26.963425071+00:00,sys.thermal,50.5,,000048b02dd3c67b.ws-nxagent,,,000048b02dd3c640,,,,,W0BA,3,,,,,,,,,,,,,,,,,,,,,,,AO-therm,,,,,,,,,,,
29638,2024-08-07 16:06:22.308363374+00:00,sys.mem.writebacktmp,0,,0000d83add0dbd13.ws-rpi,,,000048b02dd3c637,,,,,W0BE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27439,2024-08-07 16:04:45.509132175+00:00,sys.mem.slab,1602850816,,00002cea7f5a0a3d.sb-core,,,00002cea7f5a0a3d,,,,,V026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4364,2024-08-07 16:05:45.011876616+00:00,sys.cooling,0,,00002cea7fa08a4b.sb-core,,,00002cea7fa08a4b,,,,,V043,,,,,,,,,,,,,,,,,,,,,8,,,Processor,,,,,,,,,,,
27258,2024-08-07 16:06:44.363489095+00:00,sys.mem.page_tables,5357568,,0000e45f01c27655.ws-rpi,,,000048b02d35a9ed,,,,,W05D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4757,2024-08-07 16:06:10.774772641+00:00,sys.cooling,0,,000048b02d3ae2f2.ws-nxcore,,,000048b02d3ae2f2,,,,,W06F,,,,,,,,,,,,,,,,,,,,,4,,,emergency-balanced,,,,,,,,,,,
35952,2024-08-07 16:06:37.855731668+00:00,sys.net.up,0,,000048b02dd3c5bd.ws-nxcore,,,000048b02dd3c5bd,,,,,W0B8,,,,,,,,,,,,,,,,,,,,,,,,,,,l4tbr0,,,,,,,,
16907,2024-08-07 16:06:28.934889635+00:00,sys.freq.cpu,1500000000,,0000e45f014505fa.ws-rpi,,,000048b02dd3c644,,,,,W0AE,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
42206,2024-08-07 16:06:23.679942530+00:00,sys.uptime,1666515.69,,000048b02dd3c679.ws-nxagent,,,000048b02dd3c5e0,,,,,W0B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,2024-08-07 15:41:34.561487181+00:00,cmv.median.mag.pxpm,44.72514724731445,,0000e45f0198f3d7.ws-rpi,cloud-motion-v1-368,,000048b02d3ae27a,registry.sagecontinuum.org/bhupendraraut/cloud-motion:1.23.07.12,,cloud-motion-v1,,W020,shield,,,,,,,,,,,0,0.9,top_camera,100,84,2,74,19,23087,,,,,,,,,,,,,,,
29580,2024-08-07 16:06:40.204647064+00:00,sys.mem.writebacktmp,0,,000048b02d3ae337.ws-nxcore,,,000048b02d3ae337,,,,,W067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36437,2024-08-07 16:04:45.509132175+00:00,sys.net.up,1,,00002cea7f5a0a3d.sb-core,,,00002cea7f5a0a3d,,,,,V026,,,,,,,,,,,,,,,,,,,,,,,,,,,wan0,,,,,,,,
36397,2024-08-07 16:05:45.460732855+00:00,sys.net.up,0,,000048b02d881c3c.ws-nxagent,,,000048b02dd3c5b3,,,,,W0A7,,,,,,,,,,,,,,,,,,,,,,,,,,,usb0,,,,,,,,
43444,2024-08-07 16:06:44.447977040+00:00,wxt.heater.temp,33.3,,000048b02dd3c76e.ws-nxcore,waggle-wxt536-2325,-9999.9,000048b02dd3c76e,registry.sagecontinuum.org/jrobrien/waggle-wxt536:0.24.4.19,vaisala-wxt536,waggle-wxt536,degree Celsius,W0A4,core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6697,2024-08-07 16:04:45.509132175+00:00,sys.cpu_seconds,8.54,,00002cea7f5a0a3d.sb-core,,,00002cea7f5a0a3d,,,,,V026,,,,,,,,,,,,,,,,,,,,,,,,,0,iowait,,,,,,,,,
3763,2024-08-07 16:06:40.892319175+00:00,iio.in_temp_input,58130,,000048b02d15c31a.ws-nxcore,Pluginctl,,000048b02d15c31a,waggle/plugin-iio:0.6.0,bme280,wes-iio-bme280,,W01A,core,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311,2024-08-07 16:05:32.417539095+00:00,sys.cpu_seconds,53933.71,,0000dca632ed6d06.ws-rpi,,,000048b02d35a97c,,,,,W08C,,,,,,,,,,,,,,,,,,,,,,,,,2,user,,,,,,,,,
20107,2024-08-07 16:06:42.543596120+00:00,sys.fs.avail,2340761600,,000048b02d15bc73.ws-nxcore,,,000048b02d15bc73,,,,,W024,,,,,,,,,,,,,,,,,,,,,,,,,,,/dev/mmcblk0p1,ext4,/media/root-ro,,,,,,
37492,2024-08-07 15:49:55.336058112+00:00,sys.sanity_status.core_sdcard,1,,00004cd98fb55091.sb-core,,,00004cd98fb55091,,,,,V019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fatal,,,
37245,2024-08-07 15:27:08.430913536+00:00,sys.sanity_status.check_hanwha_camera,0,,000048b02dd3c810.ws-nxcore,,,000048b02dd3c810,,,,,W0B7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fatal,,,
42848,2024-08-07 15:58:16.137312910+00:00,upload,https://storage.sagecontinuum.org/api/v1/data/mobotix-area-scan-w020-1810/sage-mobotix-area-scan-w020-0.23.11.02/000048b02d3ae27a/1723046296137312910-right_336x252_14bit.thermal.celsius_plot_position13.jpg,,0000e45f0198f3d7.ws-rpi,mobotix-area-scan-w020-1810,,000048b02d3ae27a,registry.sagecontinuum.org/bhupendraraut/mobotix-scan:0.23.11.02,,mobotix-area-scan-w020,,W020,shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right_336x252_14bit.thermal.celsius_plot_position13.jpg,1,13
1844,2024-08-07 15:41:34.561487181+00:00,cmv.median.dir.degn,155.7147216796875,,0000e45f0198f3d7.ws-rpi,cloud-motion-v1-368,,000048b02d3ae27a,registry.sagecontinuum.org/bhupendraraut/cloud-motion:1.23.07.12,,cloud-motion-v1,,W020,shield,,,,,,,,,,,0,0.9,top_camera,100,84,2,52,4,56638,,,,,,,,,,,,,,,
8010,2024-08-07 16:06:07.296390457+00:00,sys.cpu_seconds,0,,0000e45f014cbad9.ws-rpi,,,000048b02d3ae2e2,,,,,W041,,,,,,,,,,,,,,,,,,,,,,,,,0,irq,,,,,,,,,
7630,2024-08-07 16:04:53.140398375+00:00,sys.cpu_seconds,63357.84,,0000d83add0dbd61.ws-rpi,,,000048b02dd3c5e0,,,,,W0B1,,,,,,,,,,,,,,,,,,,,,,,,,0,system,,,,,,,,,
43156,2024-08-07 15:17:47.752299829+00:00,upload,https://storage.sagecontinuum.org/api/v1/data/mobotix-custom-neiu-1766/sage-mobotix-custom-neiu-0.23.11.02/000048b02d3ae277/1723043867752299829-right_336x252_14bit.thermal_2024-08-07T151747_Pt1-right-S4xD500ms_Img14.raw,,0000e45f012e32d4.ws-rpi,mobotix-custom-neiu-1766,,000048b02d3ae277,registry.sagecontinuum.org/bhupendraraut/mobotix-scan:0.23.11.02,,mobotix-custom-neiu,,W08D,shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right_336x252_14bit.thermal_2024-08-07T151747_Pt1-right-S4xD500ms_Img14.raw,,
6385,2024-08-07 16:02:50.389536146+00:00,sys.cooling_max,48,,000048b02dd3c644.ws-nxcore,,,000048b02dd3c644,,,,,W0AE,,,,,,,,,,,,,,,,,,,,,3,,,cpu-balanced,,,,,,,,,,,
9523,2024-08-07 16:06:35.975573106+00:00,sys.cpu_seconds,197.77,,00002cea7f9f71ed.sb-core,,,00002cea7f9f71ed,,,,,V052,,,,,,,,,,,,,,,,,,,,,,,,,10,nice,,,,,,,,,
24890,2024-08-07 16:06:16.441015541+00:00,sys.mem.cma_free,610131968,,000048b02d3af4a3.ws-nxcore,,,000048b02d3af4a3,,,,,W083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31327,2024-08-07 16:05:08.052643563+00:00,sys.net.rx_packets,64529,,000048b02d35a97c.ws-nxcore,,,000048b02d35a97c,,,,,W08C,,,,,,,,,,,,,,,,,,,,,,,,,,,docker0,,,,,,,,
36362,2024-08-07 16:05:51.160014437+00:00,sys.net.up,0,,000048b02d15bc87.ws-nxcore,,,000048b02d15bc87,,,,,W019,,,,,,,,,,,,,,,,,,,,,,,,,,,usb0,,,,,,,,
25568,2024-08-07 16:05:28.449636826+00:00,sys.mem.dirty,53248,,000048b02d3ae281.ws-nxagent,,,000048b02d15bc68,,,,,W087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795,2024-08-07 15:41:43.062678986+00:00,cmv.motion.detected,0,,0000d83add18ca94.ws-rpi,cloud-motion-v1-368,,000048b02dd3c543,registry.sagecontinuum.org/bhupendraraut/cloud-motion:1.23.07.12,,cloud-motion-v1,,W096,shield,,,,,,,,,,,0,0.9,top_camera,100,94,2,0,,0,,,,,,,,,,,,,,,
